uid,domainID,siteID,plotID,namedLocation,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release
6fba31c4-5570-4775-96d6-c66ceccce103,D07,ORNL,ORNL_001,ORNL_001.basePlot.bgc,2017-06-19T20:19Z,NEON.DOC.014048vJ,M,,,ORNL_001-M-29-37-20170619,,ORNL_001-M-29-37-20170619-CN,,ORNL_001-M-29-37-20170619-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
54e642a6-b824-4f27-8a78-cf18c87d1ed3,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2017-06-21T13:04Z,NEON.DOC.014048vJ,O,,,ORNL_027-O-37-15.5-20170621,,ORNL_027-O-37-15.5-20170621-CN,,ORNL_027-O-37-15.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
57f5e4a9-a829-44bd-aeca-915675c72117,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2017-06-21T13:11Z,NEON.DOC.014048vJ,M,,,ORNL_027-M-37-15.5-20170621,,ORNL_027-M-37-15.5-20170621-CN,,ORNL_027-M-37-15.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
a74aa72c-50c1-4a22-bef0-8266ced4bfc3,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2017-06-21T13:25Z,NEON.DOC.014048vJ,O,,,ORNL_027-O-4-19.5-20170621,,ORNL_027-O-4-19.5-20170621-CN,,ORNL_027-O-4-19.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
4a491d65-31f5-45e7-969a-55c64ad678ed,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2017-06-21T13:30Z,NEON.DOC.014048vJ,M,,,ORNL_027-M-4-19.5-20170621,,ORNL_027-M-4-19.5-20170621-CN,,ORNL_027-M-4-19.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
f1c4f194-fa3f-4c17-b38c-5bc66f3d5837,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2017-06-21T13:41Z,NEON.DOC.014048vJ,O,,,ORNL_027-O-3.5-27.5-20170621,,ORNL_027-O-3.5-27.5-20170621-CN,,ORNL_027-O-3.5-27.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
908ab017-9277-4b5e-af5b-ce388ef1bf8a,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2017-06-21T13:47Z,NEON.DOC.014048vJ,M,,,ORNL_027-M-3.5-27.5-20170621,,ORNL_027-M-3.5-27.5-20170621-CN,,ORNL_027-M-3.5-27.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
cbbd80d2-b3a5-4b66-9a34-424115c53942,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2017-06-21T14:56Z,NEON.DOC.014048vJ,O,,,ORNL_049-O-18-34-20170621,,ORNL_049-O-18-34-20170621-CN,,ORNL_049-O-18-34-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
c1813011-50a6-454d-b001-aed9e574056f,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2017-06-21T15:04Z,NEON.DOC.014048vJ,M,,,ORNL_049-M-18-34-20170621,,ORNL_049-M-18-34-20170621-CN,,ORNL_049-M-18-34-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
874c89fd-7c15-46e4-a1e9-6d33e63abf97,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2017-06-21T15:14Z,NEON.DOC.014048vJ,O,,,ORNL_049-O-24.5-31-20170621,,ORNL_049-O-24.5-31-20170621-CN,,ORNL_049-O-24.5-31-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
60018672-5da9-4b9e-9013-8e8ddfb3d7b7,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2017-06-21T15:20Z,NEON.DOC.014048vJ,M,,,ORNL_049-M-24.5-31-20170621,,ORNL_049-M-24.5-31-20170621-CN,,ORNL_049-M-24.5-31-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
854388d0-3bc3-4608-abaa-d3b663c1fc0f,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2017-06-21T15:30Z,NEON.DOC.014048vJ,O,,,ORNL_049-O-35-12.5-20170621,,ORNL_049-O-35-12.5-20170621-CN,,ORNL_049-O-35-12.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
1bfd586e-decb-46ff-b0df-420feac141b3,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2017-06-21T15:37Z,NEON.DOC.014048vJ,M,,,ORNL_049-M-35-12.5-20170621,,ORNL_049-M-35-12.5-20170621-CN,,ORNL_049-M-35-12.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
485b1f72-058b-4548-9f9f-ac530afa8348,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2017-06-21T16:41Z,NEON.DOC.014048vJ,O,,,ORNL_046-O-37-11-20170621,,ORNL_046-O-37-11-20170621-CN,,ORNL_046-O-37-11-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
f9354ad5-1659-46ec-8c6e-83798527e53b,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2017-06-21T16:46Z,NEON.DOC.014048vJ,M,,,ORNL_046-M-37-11-20170621,,ORNL_046-M-37-11-20170621-CN,,ORNL_046-M-37-11-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
6d6899df-11ac-428e-b907-755e57d3c319,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2017-06-21T16:58Z,NEON.DOC.014048vJ,O,,,ORNL_046-O-32-29-20170621,,ORNL_046-O-32-29-20170621-CN,,ORNL_046-O-32-29-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
15eaa3d6-3a20-4999-ba24-2229a933754d,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2017-06-21T17:04Z,NEON.DOC.014048vJ,M,,,ORNL_046-M-32-29-20170621,,ORNL_046-M-32-29-20170621-CN,,ORNL_046-M-32-29-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
ad8cbccd-1fa7-4e01-8834-62d676304ac3,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2017-06-21T17:15Z,NEON.DOC.014048vJ,O,,,ORNL_046-O-12.5-8.5-20170621,,ORNL_046-O-12.5-8.5-20170621-CN,,ORNL_046-O-12.5-8.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
2abb2797-5fa1-4dd9-b512-61b72f00cee7,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2017-06-21T17:19Z,NEON.DOC.014048vJ,M,,,ORNL_046-M-12.5-8.5-20170621,,ORNL_046-M-12.5-8.5-20170621-CN,,ORNL_046-M-12.5-8.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
15dcd135-5b29-431b-b1c6-23284fe8d230,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2017-06-21T17:42Z,NEON.DOC.014048vJ,O,,,ORNL_053-O-28-8-20170621,,ORNL_053-O-28-8-20170621-CN,,ORNL_053-O-28-8-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
9fda2857-3cbe-43f3-96a9-6716c90b9d55,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2017-06-21T17:45Z,NEON.DOC.014048vJ,M,,,ORNL_053-M-28-8-20170621,,ORNL_053-M-28-8-20170621-CN,,ORNL_053-M-28-8-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
dd5b8c73-1895-4b69-9771-b7ae39d470b4,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2017-06-21T17:58Z,NEON.DOC.014048vJ,O,,,ORNL_053-O-30-37-20170621,,ORNL_053-O-30-37-20170621-CN,,ORNL_053-O-30-37-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
30840e9a-eede-4b93-aa02-746f54d4e96d,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2017-06-21T18:03Z,NEON.DOC.014048vJ,M,,,ORNL_053-M-30-37-20170621,,ORNL_053-M-30-37-20170621-CN,,ORNL_053-M-30-37-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
135f5a63-8810-4c5a-917b-f44ab1a412e2,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2017-06-21T18:16Z,NEON.DOC.014048vJ,O,,,ORNL_053-O-8-37.5-20170621,,ORNL_053-O-8-37.5-20170621-CN,,ORNL_053-O-8-37.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
55ddb064-229e-432e-93f1-30f6a0225bad,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2017-06-21T18:18Z,NEON.DOC.014048vJ,M,,,ORNL_053-M-8-37.5-20170621,,ORNL_053-M-8-37.5-20170621-CN,,ORNL_053-M-8-37.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
52b572b0-1da5-41ec-8419-6f0787eddd37,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2017-06-21T18:38Z,NEON.DOC.014048vJ,O,,,ORNL_043-O-33.5-17-20170621,,ORNL_043-O-33.5-17-20170621-CN,,ORNL_043-O-33.5-17-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
d1bd3e22-02b5-426b-aeac-e13600a6f977,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2017-06-21T18:44Z,NEON.DOC.014048vJ,M,,,ORNL_043-M-33.5-17-20170621,,ORNL_043-M-33.5-17-20170621-CN,,ORNL_043-M-33.5-17-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
8dd8240e-b1e8-4d78-b568-35f3fd40d7b2,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2017-06-21T18:53Z,NEON.DOC.014048vJ,O,,,ORNL_043-O-19.5-4-20170621,,ORNL_043-O-19.5-4-20170621-CN,,ORNL_043-O-19.5-4-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
90c03995-e405-4661-8f98-8ebb13ffc850,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2017-06-21T18:58Z,NEON.DOC.014048vJ,M,,,ORNL_043-M-19.5-4-20170621,,ORNL_043-M-19.5-4-20170621-CN,,ORNL_043-M-19.5-4-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
afd7c914-e6df-4e2f-bd6b-1f0057fe341b,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2017-06-21T19:08Z,NEON.DOC.014048vJ,O,,,ORNL_043-O-18-33.5-20170621,,ORNL_043-O-18-33.5-20170621-CN,,ORNL_043-O-18-33.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
c57bf4ee-4644-446f-b256-4bd24eb09106,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2017-06-21T19:14Z,NEON.DOC.014048vJ,M,,,ORNL_043-M-18-33.5-20170621,,ORNL_043-M-18-33.5-20170621-CN,,ORNL_043-M-18-33.5-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
f13055db-cf2d-45d0-b8a3-32756123f0d6,D07,ORNL,ORNL_029,ORNL_029.basePlot.bgc,2017-06-21T21:06Z,NEON.DOC.014048vJ,O,,,ORNL_029-O-11.5-8-20170621,,ORNL_029-O-11.5-8-20170621-CN,,ORNL_029-O-11.5-8-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
b085c91b-6a9d-4bdf-86d6-def8562fa749,D07,ORNL,ORNL_029,ORNL_029.basePlot.bgc,2017-06-21T21:14Z,NEON.DOC.014048vJ,M,,,ORNL_029-M-11.5-8-20170621,,ORNL_029-M-11.5-8-20170621-CN,,ORNL_029-M-11.5-8-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
70017cb2-3345-47ae-af56-5bb55de9d0d8,D07,ORNL,ORNL_029,ORNL_029.basePlot.bgc,2017-06-21T21:26Z,NEON.DOC.014048vJ,O,,,ORNL_029-O-9.5-34-20170621,,ORNL_029-O-9.5-34-20170621-CN,,ORNL_029-O-9.5-34-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
90112b48-6b67-4dbf-b1b9-6fc37f0d2296,D07,ORNL,ORNL_029,ORNL_029.basePlot.bgc,2017-06-21T21:34Z,NEON.DOC.014048vJ,M,,,ORNL_029-M-9.5-34-20170621,,ORNL_029-M-9.5-34-20170621-CN,,ORNL_029-M-9.5-34-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
26a7a5de-6013-4581-9871-136e64fa37df,D07,ORNL,ORNL_029,ORNL_029.basePlot.bgc,2017-06-21T21:50Z,NEON.DOC.014048vJ,O,,,ORNL_029-O-36.5-24-20170621,,ORNL_029-O-36.5-24-20170621-CN,,ORNL_029-O-36.5-24-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
7868624d-6704-46bf-9f88-568948c02894,D07,ORNL,ORNL_029,ORNL_029.basePlot.bgc,2017-06-21T21:55Z,NEON.DOC.014048vJ,M,,,ORNL_029-M-36.5-24-20170621,,ORNL_029-M-36.5-24-20170621-CN,,ORNL_029-M-36.5-24-20170621-BA,,,,OK,,jmonroe@battelleecology.org,,20211222T020005Z,RELEASE-2022
f3be1383-24a4-4135-85a7-0e204df18f9b,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2015-08-17T13:30Z,NEON.DOC.014048vF,M,,,DELA_014-M-30-13-20150817,,DELA_014-M-30-13-20150817-CN,,DELA_014-M-30-13-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
0e23460e-8f39-4b4c-8932-164358815a4f,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2015-08-17T13:53Z,NEON.DOC.014048vF,M,,,DELA_014-M-28-36-20150817,,DELA_014-M-28-36-20150817-CN,,DELA_014-M-28-36-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
c494feac-f7fb-41d4-9b7f-cb7e77f88756,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2015-08-17T14:04Z,NEON.DOC.014048vF,M,,,DELA_014-M-10-36-20150817,,DELA_014-M-10-36-20150817-CN,,DELA_014-M-10-36-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
9e8ddf41-64fd-4049-8387-0bb12605d15e,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2015-08-17T15:01Z,NEON.DOC.014048vF,M,,,DELA_002-M-26-31-20150817,,DELA_002-M-26-31-20150817-CN,,DELA_002-M-26-31-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
85a53220-5727-4ca7-9dfe-25a7921beb4b,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2015-08-17T15:12Z,NEON.DOC.014048vF,M,,,DELA_002-M-12-30-20150817,,DELA_002-M-12-30-20150817-CN,,DELA_002-M-12-30-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
e254f4ed-067e-401a-86ed-2afcd1d80119,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2015-08-17T15:29Z,NEON.DOC.014048vF,M,,,DELA_002-M-33-17.5-20150817,,DELA_002-M-33-17.5-20150817-CN,,DELA_002-M-33-17.5-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
6e16ac34-98ea-42d4-8dc3-aaae27d907da,D08,DELA,DELA_003,DELA_003.basePlot.bgc,2015-08-17T16:36Z,NEON.DOC.014048vF,M,,,DELA_003-M-34.5-17-20150817,,DELA_003-M-34.5-17-20150817-CN,,DELA_003-M-34.5-17-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
2bc36a91-7e4b-4dc4-ab72-277ee5250f40,D08,DELA,DELA_003,DELA_003.basePlot.bgc,2015-08-17T16:45Z,NEON.DOC.014048vF,M,,,DELA_003-M-33.5-36.5-20150817,,DELA_003-M-33.5-36.5-20150817-CN,,DELA_003-M-33.5-36.5-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
ba5075c4-db2f-406a-9312-dfd15e5fc833,D08,DELA,DELA_003,DELA_003.basePlot.bgc,2015-08-17T17:00Z,NEON.DOC.014048vF,M,,,DELA_003-M-12.5-34-20150817,,DELA_003-M-12.5-34-20150817-CN,,DELA_003-M-12.5-34-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
f08cea91-128f-42ad-9a36-7c673c4c59f7,D08,DELA,DELA_001,DELA_001.basePlot.bgc,2015-08-17T18:11Z,NEON.DOC.014048vF,M,,,DELA_001-M-8.5-22.5-20150817,,DELA_001-M-8.5-22.5-20150817-CN,,DELA_001-M-8.5-22.5-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
e289fcce-f597-4625-9a3c-77beec292eb3,D08,DELA,DELA_001,DELA_001.basePlot.bgc,2015-08-17T18:20Z,NEON.DOC.014048vF,M,,,DELA_001-M-39.5-27-20150817,,DELA_001-M-39.5-27-20150817-CN,,DELA_001-M-39.5-27-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
066ce0d2-0e0a-4fa1-bec5-830db7cbb283,D08,DELA,DELA_001,DELA_001.basePlot.bgc,2015-08-17T18:36Z,NEON.DOC.014048vF,M,,,DELA_001-M-31.5-0.5-20150817,,DELA_001-M-31.5-0.5-20150817-CN,,DELA_001-M-31.5-0.5-20150817-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
4b4c4ad7-b8c7-4e46-9e9f-bef3720ad20a,D08,DELA,DELA_038,DELA_038.basePlot.bgc,2015-08-18T13:20Z,NEON.DOC.014048vF,M,,,DELA_038-M-28.5-6-20150818,,DELA_038-M-28.5-6-20150818-CN,,DELA_038-M-28.5-6-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
b33f1ea3-5303-458a-bcd4-4b8c7ee2ea31,D08,DELA,DELA_038,DELA_038.basePlot.bgc,2015-08-18T13:42Z,NEON.DOC.014048vF,M,,,DELA_038-M-8-38-20150818,,DELA_038-M-8-38-20150818-CN,,DELA_038-M-8-38-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
7e55db1b-ce54-4467-b7e4-09a9f21ef63f,D08,DELA,DELA_038,DELA_038.basePlot.bgc,2015-08-18T13:45Z,NEON.DOC.014048vF,M,,,DELA_038-M-36-36-20150818,,DELA_038-M-36-36-20150818-CN,,DELA_038-M-36-36-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
800c606b-9dd3-4dd7-8482-349158373860,D08,DELA,DELA_041,DELA_041.basePlot.bgc,2015-08-18T14:12Z,NEON.DOC.014048vF,M,,,DELA_041-M-8-38-20150818,,DELA_041-M-8-38-20150818-CN,,DELA_041-M-8-38-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
889b9bfe-1e0a-47c2-b89c-f44820648891,D08,DELA,DELA_041,DELA_041.basePlot.bgc,2015-08-18T14:25Z,NEON.DOC.014048vF,M,,,DELA_041-M-28.5-6-20150818,,DELA_041-M-28.5-6-20150818-CN,,DELA_041-M-28.5-6-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
960f51a3-ae6c-4fc2-bd29-e27c60a1dc47,D08,DELA,DELA_041,DELA_041.basePlot.bgc,2015-08-18T14:26Z,NEON.DOC.014048vF,M,,,DELA_041-M-36-36-20150818,,DELA_041-M-36-36-20150818-CN,,DELA_041-M-36-36-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
db6db03d-9ca7-4b7d-9ca7-a3739f5eda4e,D08,DELA,DELA_040,DELA_040.basePlot.bgc,2015-08-18T15:15Z,NEON.DOC.014048vF,M,,,DELA_040-M-26-9-20150818,,DELA_040-M-26-9-20150818-CN,,DELA_040-M-26-9-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
ba69b788-b836-48c6-b4b8-df7c45739447,D08,DELA,DELA_040,DELA_040.basePlot.bgc,2015-08-18T15:18Z,NEON.DOC.014048vF,M,,,DELA_040-M-6-29-20150818,,DELA_040-M-6-29-20150818-CN,,DELA_040-M-6-29-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
d0887948-26ba-42e0-b266-d06959603e43,D08,DELA,DELA_040,DELA_040.basePlot.bgc,2015-08-18T15:25Z,NEON.DOC.014048vF,M,,,DELA_040-M-20.5-30.5-20150818,,DELA_040-M-20.5-30.5-20150818-CN,,DELA_040-M-20.5-30.5-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
f8c17dc5-40ab-4328-88b3-e27d518ea8d7,D08,DELA,DELA_037,DELA_037.basePlot.bgc,2015-08-18T16:00Z,NEON.DOC.014048vF,M,,,DELA_037-M-20.5-30.5-20150818,,DELA_037-M-20.5-30.5-20150818-CN,,DELA_037-M-20.5-30.5-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
07e14262-67cf-403c-befd-03b118b83868,D08,DELA,DELA_037,DELA_037.basePlot.bgc,2015-08-18T16:10Z,NEON.DOC.014048vF,M,,,DELA_037-M-26-9-20150818,,DELA_037-M-26-9-20150818-CN,,DELA_037-M-26-9-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
6449c0c8-79f8-41d7-b31e-31a374a495c1,D08,DELA,DELA_037,DELA_037.basePlot.bgc,2015-08-18T16:15Z,NEON.DOC.014048vF,M,,,DELA_037-M-6-29-20150818,,DELA_037-M-6-29-20150818-CN,,DELA_037-M-6-29-20150818-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
e713bdd9-e7d7-4c71-a626-3cbc0cdf990c,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2015-08-19T13:40Z,NEON.DOC.014048vF,M,,,DELA_005-M-35.5-28.5-20150819,,DELA_005-M-35.5-28.5-20150819-CN,,DELA_005-M-35.5-28.5-20150819-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
f9a9d77d-7755-467c-90a3-d9537ca05464,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2015-08-19T13:45Z,NEON.DOC.014048vF,M,,,DELA_005-M-5.5-28.5-20150819,,DELA_005-M-5.5-28.5-20150819-CN,,DELA_005-M-5.5-28.5-20150819-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
0064d776-12b2-49f1-a0b3-d155df87f60e,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2015-08-19T13:55Z,NEON.DOC.014048vF,M,,,DELA_005-M-35-13-20150819,,DELA_005-M-35-13-20150819-CN,,DELA_005-M-35-13-20150819-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
0405d967-de42-4d50-ac63-4ae369db883a,D08,DELA,DELA_004,DELA_004.basePlot.bgc,2015-08-19T15:15Z,NEON.DOC.014048vF,M,,,DELA_004-M-0.5-35-20150819,,DELA_004-M-0.5-35-20150819-CN,,DELA_004-M-0.5-35-20150819-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
aadc0ac7-a6f6-4491-bb83-4034a02a8ae7,D08,DELA,DELA_004,DELA_004.basePlot.bgc,2015-08-19T15:15Z,NEON.DOC.014048vF,M,,,DELA_004-M-36-38-20150819,,DELA_004-M-36-38-20150819-CN,,DELA_004-M-36-38-20150819-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
45c4602e-7022-4f0e-b398-4d8f35988244,D08,DELA,DELA_004,DELA_004.basePlot.bgc,2015-08-19T15:25Z,NEON.DOC.014048vF,M,,,DELA_004-M-33.5-2-20150819,,DELA_004-M-33.5-2-20150819-CN,,DELA_004-M-33.5-2-20150819-BA,,,,OK,,,legacyData,20211222T015849Z,RELEASE-2022
b5dc6b7d-46d4-4932-bd06-8e4b269a578f,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2019-06-24T14:04Z,NEON.DOC.014048vL,M,2019-06-25T17:00Z,2019-06-27T19:33Z,DELA_005-M-35-35-20190624,A00000084387,DELA_005-M-35-35-20190624-CN,A00000084300,DELA_005-M-35-35-20190624-BA,A00000084349,,,OK,,0000-0002-8839-6825,,20211221T224618Z,RELEASE-2022
9a372b37-f674-4e7b-a95e-183780d488d7,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2019-06-24T14:16Z,NEON.DOC.014048vL,M,2019-06-25T17:00Z,2019-06-27T19:33Z,DELA_005-M-15-34.5-20190624,A00000084388,DELA_005-M-15-34.5-20190624-CN,A00000084301,DELA_005-M-15-34.5-20190624-BA,A00000084331,,,OK,,0000-0002-8839-6825,,20211221T224618Z,RELEASE-2022
663861d7-71b6-4d56-93d5-f8f793c4190e,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2019-06-24T14:24Z,NEON.DOC.014048vL,M,2019-06-25T17:00Z,2019-06-27T19:33Z,DELA_005-M-3-9-20190624,A00000084392,DELA_005-M-3-9-20190624-CN,A00000084298,DELA_005-M-3-9-20190624-BA,A00000084330,,,OK,,0000-0002-8839-6825,,20211221T224618Z,RELEASE-2022
dfee7a21-0bb7-4a86-b414-c2c6b6a39ae1,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2019-06-24T15:11Z,NEON.DOC.014048vL,M,2019-06-25T17:00Z,2019-06-27T19:33Z,DELA_014-M-19-38.5-20190624,A00000084389,DELA_014-M-19-38.5-20190624-CN,A00000084318,DELA_014-M-19-38.5-20190624-BA,A00000084350,,,OK,,0000-0002-8839-6825,,20211221T224618Z,RELEASE-2022
d0200886-438d-424f-9bb1-b6b104350da9,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2019-06-24T15:23Z,NEON.DOC.014048vL,M,2019-06-25T17:00Z,2019-06-27T19:33Z,DELA_014-M-23.5-3.5-20190624,A00000084390,DELA_014-M-23.5-3.5-20190624-CN,A00000084299,DELA_014-M-23.5-3.5-20190624-BA,A00000084332,,,OK,,0000-0002-8839-6825,,20211221T224618Z,RELEASE-2022
f1fb0b76-6c63-4450-87a7-3aea6f8accee,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2019-06-24T15:37Z,NEON.DOC.014048vL,M,2019-06-25T17:00Z,2019-06-27T19:33Z,DELA_014-M-8.5-1-20190624,A00000084391,DELA_014-M-8.5-1-20190624-CN,A00000084316,DELA_014-M-8.5-1-20190624-BA,A00000084333,,,OK,,0000-0002-8839-6825,,20211221T224618Z,RELEASE-2022
